ID,L1,W1,L2,W2,
2371, 171.48, 9.32, -172.70, 2.33,
2372, 171.71, 9.33, -172.94, 2.33,
2373, 172.07, 9.35, -173.23, 2.33,
2374, 172.35, 9.37, -173.49, 2.33,
2375, 172.52, 9.39, -173.66, 2.33,
2376, 172.73, 9.39, -173.86, 2.33,
2377, 172.91, 9.41, -174.05, 2.33,
2378, 173.08, 9.42, -174.23, 2.33,
2379, 173.19, 9.42, -174.36, 2.33,
2380, 173.30, 9.43, -174.46, 2.33,
2381, 173.44, 9.44, -174.58, 2.33,
2382, 173.60, 9.45, -174.76, 2.33,
2383, 173.82, 9.46, -174.98, 2.33,
2384, 174.07, 9.47, -175.17, 2.33,
2385, 174.16, 9.49, -175.27, 2.33,
2386, 174.21, 9.50, -175.33, 2.33,
2387, 174.29, 9.50, -175.41, 2.33,
2388, 174.35, 9.51, -175.48, 2.33,
2389, 174.48, 9.52, -175.63, 2.33,
2390, 174.70, 9.53, -175.86, 2.33,
2391, 174.82, 9.54, -175.99, 2.33,
2392, 174.96, 9.55, -176.16, 2.33,
2393, 175.18, 9.56, -176.36, 2.33,
2394, 175.41, 9.58, -176.60, 2.33,
2395, 175.61, 9.59, -176.80, 2.33,
2396, 175.80, 9.60, -176.99, 2.33,
2397, 175.91, 9.61, -177.11, 2.33,
2398, 175.96, 9.63, -177.17, 2.33,
2399, 176.08, 9.64, -177.29, 2.33,
2400, 176.32, 9.65, -177.51, 2.33,
2401, 176.58, 9.67, -177.76, 2.33,
2402, 176.70, 9.68, -177.80, 2.33,
2403, 176.85, 9.69, -177.80, 2.33,
2404, 176.99, 9.70, -177.80, 2.33,
2405, 177.27, 9.71, -177.80, 2.33,
2406, 177.49, 9.73, -177.80, 2.33,
2407, 177.70, 9.75, -177.82, 2.33,
2408, 177.83, 9.77, -177.82, 2.33,
2409, 177.88, 9.77, -177.82, 2.33,
2410, 177.88, 9.77, -177.82, 2.33,
2411, 177.89, 9.77, -177.82, 2.33,
2412, 177.89, 9.77, -177.83, 2.33,
2413, 177.89, 9.77, -177.83, 2.39,
2414, 177.89, 9.77, -177.83, 2.42,
2415, 177.89, 9.77, -177.83, 2.45,
2416, 177.88, 9.77, -177.83, 2.48,
2417, 177.88, 9.77, -177.83, 2.48,
2418, 177.88, 9.77, -177.83, 2.48,
2419, 177.88, 9.77, -177.83, 2.48,
2420, 177.88, 9.77, -177.83, 2.48,
2421, 177.88, 9.77, -177.83, 2.48,
2422, 177.86, 9.77, -177.83, 2.48,
2423, 177.86, 9.77, -177.83, 2.48,
2424, 177.86, 9.77, -177.83, 2.47,
2425, 177.86, 9.77, -177.83, 2.47,
2426, 177.86, 9.77, -177.83, 2.47,
2427, 177.86, 9.77, -177.83, 2.47,
2428, 177.86, 9.77, -177.83, 2.48,
2429, 177.86, 9.77, -177.83, 2.48,
2430, 177.86, 9.77, -177.83, 2.48,
2431, 177.86, 9.77, -177.83, 2.48,
2432, 177.86, 9.77, -177.83, 2.48,
2433, 177.86, 9.77, -177.83, 2.48,
2434, 177.86, 9.77, -177.83, 2.48,
2435, 177.86, 9.77, -177.83, 2.48,
2436, 177.88, 9.77, -177.83, 2.48,
2437, 177.90, 9.77, -177.83, 2.48,
2438, 177.95, 9.77, -177.83, 2.46,
2439, 178.05, 9.77, -177.83, 2.45,
2440, 178.27, 9.79, -177.83, 2.45,
2441, 178.35, 9.80, -177.83, 2.43,
2442, 178.40, 9.80, -177.83, 2.43,
2443, 178.45, 9.80, -177.83, 2.41,
2444, 178.51, 9.81, -177.83, 2.41,
2445, 178.58, 9.81, -177.83, 2.41,
2446, 178.63, 9.81, -177.83, 2.40,
2447, 178.71, 9.82, -177.83, 2.39,
2448, 178.80, 9.83, -177.83, 2.39,
2449, 178.85, 9.83, -177.83, 2.39,
2450, 178.89, 9.84, -177.83, 2.39,
2451, 178.98, 9.84, -177.83, 2.38,
2452, 179.10, 9.85, -177.83, 2.38,
2453, 179.29, 9.86, -177.83, 2.39,
2454, 179.40, 9.86, -177.83, 2.41,
2455, 179.55, 9.87, -177.83, 2.40,
2456, 179.74, 9.89, -177.85, 2.39,
2457, 179.80, 9.90, -177.85, 2.38,
2458, 179.85, 9.90, -177.85, 2.38,
2459, 179.89, 9.91, -177.85, 2.37,
2460, 180.01, 9.92, -177.85, 2.35,
2461, 180.14, 9.92, -177.85, 2.36,
2462, 180.27, 9.93, -177.85, 2.38,
2463, 180.36, 9.94, -177.85, 2.38,
2464, 180.43, 9.94, -177.85, 2.38,
2465, 180.54, 9.95, -177.85, 2.38,
2466, 180.62, 9.96, -177.85, 2.39,
2467, 180.62, 9.96, -177.85, 2.39,
2468, 180.62, 9.96, -177.85, 2.39,
2469, 180.61, 9.96, -177.85, 2.42,
2470, 180.58, 9.96, -177.86, 2.44,
2471, 180.55, 9.96, -177.92, 2.45,
2472, 180.52, 9.96, -177.93, 2.47,
2473, 180.49, 9.96, -177.93, 2.47,
2474, 180.48, 9.96, -177.93, 2.47,
2475, 180.48, 9.96, -177.93, 2.47,
2476, 180.48, 9.96, -177.93, 2.47,
2477, 180.48, 9.96, -177.93, 2.47,
2478, 180.48, 9.96, -177.93, 2.47,
2479, 180.48, 9.96, -177.93, 2.47,
2480, 180.48, 9.96, -177.93, 2.47,
2481, 180.48, 9.96, -177.93, 2.47,
2482, 180.48, 9.96, -177.93, 2.47,
2483, 180.48, 9.96, -177.93, 2.47,
2484, 180.48, 9.96, -177.93, 2.47,
2485, 180.48, 9.96, -177.93, 2.47,
2486, 180.48, 9.96, -177.93, 2.47,
2487, 180.48, 9.96, -177.93, 2.47,
2488, 180.48, 9.96, -177.95, 2.47,
2489, 180.48, 9.96, -177.95, 2.47,
2490, 180.48, 9.96, -177.95, 2.48,
2491, 180.48, 9.96, -177.95, 2.48,
2492, 180.48, 9.96, -177.95, 2.48,
2493, 180.48, 9.96, -177.95, 2.48,
2494, 180.48, 9.96, -177.95, 2.48,
2495, 180.48, 9.96, -177.95, 2.48,
2496, 180.48, 9.96, -177.95, 2.48,
2497, 180.48, 9.96, -177.95, 2.48,
2498, 180.48, 9.96, -177.95, 2.48,
2499, 180.48, 9.96, -177.95, 2.48,
2500, 180.48, 9.96, -177.95, 2.48,
2501, 180.48, 9.96, -177.95, 2.49,
2502, 180.48, 9.96, -177.95, 2.49,
2503, 180.48, 9.96, -177.95, 2.49,
2504, 180.48, 9.96, -177.95, 2.49,
2505, 180.48, 9.96, -177.95, 2.49,
2506, 180.48, 9.96, -177.95, 2.49,
2507, 180.48, 9.96, -177.95, 2.49,
2508, 180.48, 9.96, -177.95, 2.49,
2509, 180.48, 9.96, -177.95, 2.49,
2510, 180.48, 9.96, -177.95, 2.49,
2511, 180.48, 9.96, -177.95, 2.49,
2512, 180.48, 9.96, -177.95, 2.49,
2513, 180.48, 9.96, -177.95, 2.49,
2514, 180.48, 9.96, -177.95, 2.49,
2515, 180.48, 9.96, -177.95, 2.49,
2516, 180.48, 9.96, -177.95, 2.49,
2517, 180.48, 9.96, -177.95, 2.49,
2518, 180.48, 9.96, -177.95, 2.49,
2519, 180.49, 9.96, -177.95, 2.49,
2520, 180.49, 9.96, -177.95, 2.49,
2521, 180.49, 9.96, -177.95, 2.49,
2522, 180.49, 9.96, -177.95, 2.49,
2523, 180.49, 9.96, -177.95, 2.49,
2524, 180.49, 9.96, -177.95, 2.49,
2525, 180.49, 9.96, -177.95, 2.49,
2526, 180.49, 9.96, -177.95, 2.49,
2527, 180.49, 9.96, -177.95, 2.49,
2528, 180.49, 9.96, -177.95, 2.49,
2529, 180.49, 9.96, -177.95, 2.49,
2530, 180.49, 9.96, -177.95, 2.49,
2531, 180.49, 9.96, -177.95, 2.49,
2532, 180.49, 9.96, -177.95, 2.49,
2533, 180.49, 9.96, -177.95, 2.49,
2534, 180.49, 9.96, -177.95, 2.49,
2535, 180.49, 9.96, -177.95, 2.49,
2536, 180.49, 9.96, -177.95, 2.49,
2537, 180.51, 9.96, -177.95, 2.49,
2538, 180.51, 9.96, -177.95, 2.49,
2539, 180.51, 9.96, -177.95, 2.49,
2540, 180.51, 9.96, -177.95, 2.49,
2541, 180.51, 9.96, -177.95, 2.49,
2542, 180.51, 9.96, -177.95, 2.49,
2543, 180.51, 9.96, -177.95, 2.49,
2544, 180.51, 9.96, -177.95, 2.49,
2545, 180.51, 9.96, -177.95, 2.49,
2546, 180.51, 9.96, -177.95, 2.49,
2547, 180.51, 9.96, -177.95, 2.49,
2548, 180.51, 9.96, -177.95, 2.49,
2549, 180.51, 9.96, -177.95, 2.49,
2550, 180.52, 9.96, -177.95, 2.49,
2551, 180.55, 9.96, -177.95, 2.49,
2552, 180.57, 9.96, -177.95, 2.49,
2553, 180.58, 9.96, -177.95, 2.49,
2554, 180.60, 9.96, -177.95, 2.49,
2555, 180.61, 9.96, -177.95, 2.49,
2556, 180.62, 9.96, -177.95, 2.49,
2557, 180.62, 9.96, -177.95, 2.49,
2558, 180.65, 9.96, -177.95, 2.49,
2559, 180.68, 9.96, -177.95, 2.49,
2560, 180.73, 9.96, -177.95, 2.49,
2561, 180.82, 9.96, -177.95, 2.49,
2562, 180.85, 9.96, -177.95, 2.49,
2563, 180.95, 9.96, -177.95, 2.49,
2564, 181.10, 9.96, -177.95, 2.49,
2565, 181.14, 9.96, -177.95, 2.49,
2566, 181.17, 9.97, -177.95, 2.49,
2567, 181.33, 9.98, -177.95, 2.49,
2568, 181.52, 9.99, -177.95, 2.49,
2569, 181.58, 10.00, -177.95, 2.49,
2570, 181.62, 10.00, -177.95, 2.49,
2571, 181.71, 10.02, -177.95, 2.49,
2572, 181.76, 10.02, -177.95, 2.49,
2573, 181.85, 10.02, -177.95, 2.49,
2574, 181.95, 10.03, -177.95, 2.49,
2575, 182.05, 10.04, -177.95, 2.49,
2576, 182.14, 10.04, -177.95, 2.49,
2577, 182.20, 10.05, -177.95, 2.49,
2578, 182.35, 10.06, -177.95, 2.49,
2579, 182.52, 10.06, -177.95, 2.49,
2580, 182.61, 10.06, -177.95, 2.49,
2581, 182.62, 10.06, -177.95, 2.49,
2582, 182.67, 10.06, -177.95, 2.49,
2583, 182.68, 10.06, -177.95, 2.49,
2584, 182.71, 10.06, -177.95, 2.49,
2585, 182.73, 10.06, -177.95, 2.49,
2586, 182.73, 10.06, -177.95, 2.49,
2587, 182.74, 10.06, -177.95, 2.49,
2588, 182.74, 10.06, -177.95, 2.49,
2589, 182.74, 10.06, -177.95, 2.49,
2590, 182.74, 10.06, -177.95, 2.49,
2591, 182.74, 10.06, -177.95, 2.49,
2592, 182.76, 10.06, -177.95, 2.49,
2593, 182.80, 10.08, -177.95, 2.49,
2594, 182.89, 10.08, -177.95, 2.49,
2595, 183.04, 10.08, -177.95, 2.49,
2596, 183.14, 10.08, -177.95, 2.49,
2597, 183.17, 10.08, -177.95, 2.49,
2598, 183.18, 10.08, -177.95, 2.49,
2599, 183.21, 10.08, -177.95, 2.49,
2600, 183.26, 10.09, -177.95, 2.49,
2601, 183.30, 10.09, -177.95, 2.49,
2602, 183.33, 10.09, -177.95, 2.49,
2603, 183.36, 10.09, -177.95, 2.49,
2604, 183.42, 10.09, -177.95, 2.49,
2605, 183.58, 10.09, -177.95, 2.49,
2606, 183.77, 10.09, -177.95, 2.49,
2607, 183.83, 10.09, -177.95, 2.49,
2608, 183.84, 10.09, -177.95, 2.49,
2609, 183.86, 10.09, -177.95, 2.49,
2610, 183.99, 10.09, -177.95, 2.49,
2611, 184.12, 10.09, -177.95, 2.49,
2612, 184.17, 10.09, -177.95, 2.49,
2613, 184.20, 10.09, -177.95, 2.49,
2614, 184.23, 10.09, -177.95, 2.49,
2615, 184.29, 10.09, -177.95, 2.49,
2616, 184.32, 10.09, -177.95, 2.49,
2617, 184.33, 10.09, -177.95, 2.49,
2618, 184.34, 10.09, -177.95, 2.49,
2619, 184.37, 10.09, -177.95, 2.49,
2620, 184.42, 10.09, -177.95, 2.49,
2621, 184.46, 10.09, -177.95, 2.49,
2622, 184.52, 10.09, -177.95, 2.49,
2623, 184.62, 10.09, -177.95, 2.49,
2624, 184.73, 10.09, -177.95, 2.49,
2625, 184.82, 10.09, -177.95, 2.49,
2626, 184.84, 10.09, -177.95, 2.49,
2627, 184.87, 10.09, -177.95, 2.49,
2628, 184.98, 10.09, -177.95, 2.49,
2629, 185.05, 10.09, -177.95, 2.49,
2630, 185.14, 10.09, -177.95, 2.49,
2631, 185.14, 10.09, -177.95, 2.49,
2632, 185.14, 10.09, -177.95, 2.49,
2633, 185.14, 10.09, -177.95, 2.49,
2634, 185.14, 10.08, -177.95, 2.49,
2635, 185.14, 10.00, -177.95, 2.49,
2636, 185.14, 9.98, -177.95, 2.49,
2637, 185.14, 9.98, -177.95, 2.49,
2638, 185.14, 9.98, -177.95, 2.49,
2639, 185.14, 9.98, -177.95, 2.49,
2640, 185.14, 9.96, -177.95, 2.49,
2641, 185.14, 9.94, -177.95, 2.49,
2642, 185.14, 9.92, -177.95, 2.49,
2643, 185.14, 9.90, -177.95, 2.49,
2644, 184.95, 9.44, -178.07, 2.50,
2645, 185.05, 9.16, -178.13, 2.48,
2646, 185.15, 9.13, -178.18, 2.49,
2647, 185.14, 9.13, -178.18, 2.48,
2648, 185.14, 9.13, -178.18, 2.49,
2649, 185.14, 9.13, -178.18, 2.49,
2650, 185.14, 9.13, -178.18, 2.48,
2651, 185.14, 9.13, -178.18, 2.48,
2652, 185.15, 9.06, -178.18, 2.48,
2653, 185.17, 8.85, -178.18, 2.48,
2654, 185.21, 8.70, -178.18, 2.48,
2655, 185.23, 8.62, -178.18, 2.48,
2656, 185.23, 8.60, -178.18, 2.48,
2657, 185.24, 8.58, -178.18, 2.48,
2658, 185.29, 8.52, -178.18, 2.48,
2659, 185.33, 8.43, -178.18, 2.48,
2660, 185.37, 8.35, -178.18, 2.48,
2661, 185.37, 8.29, -178.18, 2.48,
2662, 185.37, 8.21, -178.18, 2.48,
2663, 185.37, 8.11, -178.18, 2.48,
2664, 185.39, 8.04, -178.18, 2.48,
2665, 185.39, 7.96, -178.18, 2.48,
2666, 185.39, 7.87, -178.18, 2.48,
2667, 185.39, 7.71, -178.18, 2.48,
2668, 185.39, 7.59, -178.18, 2.48,
2669, 185.39, 7.56, -178.18, 2.48,
2670, 185.39, 7.55, -178.18, 2.48,
2671, 185.39, 7.46, -178.18, 2.48,
2672, 185.39, 7.31, -178.18, 2.48,
2673, 185.39, 7.17, -178.18, 2.48,
2674, 185.33, 7.06, -178.18, 2.48,
2675, 185.33, 7.06, -178.18, 2.48,
2676, 185.33, 7.06, -178.18, 2.48,
2677, 185.33, 7.06, -178.18, 2.48,
2678, 185.33, 7.06, -178.18, 2.48,
2679, 185.33, 7.06, -178.18, 2.48,
2680, 185.33, 7.06, -178.18, 2.48,
2681, 185.33, 7.06, -178.18, 2.48,
2682, 185.33, 7.05, -178.18, 2.48,
2683, 185.33, 7.03, -178.18, 2.48,
2684, 185.33, 6.95, -178.18, 2.48,
2685, 185.33, 6.82, -178.18, 2.48,
2686, 185.33, 6.68, -178.18, 2.48,
2687, 185.33, 6.64, -178.18, 2.48,
2688, 185.33, 6.64, -178.18, 2.48,
2689, 185.33, 6.62, -178.18, 2.48,
2690, 185.33, 6.62, -178.18, 2.48,
2691, 185.33, 6.61, -178.18, 2.48,
2692, 185.33, 6.61, -178.18, 2.48,
2693, 185.33, 6.60, -178.18, 2.48,
2694, 185.33, 6.58, -178.18, 2.48,
2695, 185.33, 6.56, -178.18, 2.48,
2696, 185.33, 6.49, -178.18, 2.48,
2697, 185.33, 6.36, -178.18, 2.48,
2698, 185.33, 6.30, -178.18, 2.48,
2699, 185.33, 6.30, -178.18, 2.48,
2700, 185.33, 6.30, -178.18, 2.48,
2701, 185.33, 6.22, -178.18, 2.48,
2702, 185.33, 6.15, -178.18, 2.48,
2703, 185.33, 6.15, -178.18, 2.48,
2704, 185.33, 6.13, -178.18, 2.48,
2705, 185.33, 6.12, -178.18, 2.48,
2706, 185.33, 6.12, -178.18, 2.48,
2707, 185.33, 6.11, -178.18, 2.48,
2708, 185.33, 6.11, -178.18, 2.48,
2709, 185.33, 6.11, -178.18, 2.48,
2710, 185.33, 6.11, -178.18, 2.48,
2711, 185.33, 6.11, -178.18, 2.48,
2712, 185.33, 6.11, -178.18, 2.48,
2713, 185.33, 6.09, -178.18, 2.48,
2714, 185.33, 6.02, -178.18, 2.48,
2715, 185.33, 5.98, -178.18, 2.48,
2716, 185.33, 5.98, -178.18, 2.48,
2717, 185.33, 5.98, -178.18, 2.48,
2718, 185.33, 5.98, -178.18, 2.48,
2719, 185.33, 5.98, -178.18, 2.48,
2720, 185.33, 5.98, -178.18, 2.48,
2721, 185.33, 5.98, -178.18, 2.48,
2722, 185.33, 5.93, -178.18, 2.48,
2723, 185.33, 5.87, -178.18, 2.48,
2724, 185.33, 5.81, -178.18, 2.48,
2725, 185.33, 5.73, -178.18, 2.48,
2726, 185.39, 3.86, -178.33, 2.47,
2727, 186.61, 3.62, -178.33, 2.48,
2728, 186.68, 3.59, -178.33, 2.48,
2729, 186.70, 3.46, -178.33, 2.48,
2730, 186.70, 3.24, -178.33, 2.48,
2731, 187.01, 2.95, -178.33, 2.48,
2732, 187.01, 2.80, -178.33, 2.48,
2733, 187.01, 2.69, -178.33, 2.48,
2734, 187.49, 2.46, -178.33, 2.48,
2735, 187.51, 2.17, -178.33, 2.48,
2736, 187.51, 2.07, -178.33, 2.48,
2737, 187.51, 2.04, -178.33, 2.48,
2738, 187.51, 1.97, -178.33, 2.48,
2739, 187.51, 1.87, -178.33, 2.48,
2740, 187.51, 1.70, -178.33, 2.48,
2741, 187.51, 1.62, -178.33, 2.48,
2742, 187.51, 1.62, -178.33, 2.48,
2743, 187.52, 1.61, -178.33, 2.48,
2744, 187.52, 1.61, -178.33, 2.48,
2745, 187.52, 1.61, -178.33, 2.48,
2746, 187.52, 1.61, -178.33, 2.48,
2747, 187.52, 1.61, -178.33, 2.48,
2748, 187.52, 1.61, -178.33, 2.48,
2749, 187.52, 1.61, -178.33, 2.48,
2750, 187.52, 1.61, -178.33, 2.48,
2751, 187.52, 1.61, -178.33, 2.48,
2752, 187.52, 1.61, -178.33, 2.48,
2753, 187.55, 1.61, -178.33, 2.48,
2754, 187.68, 1.61, -178.33, 2.48,
2755, 187.68, 1.61, -178.33, 2.48,
2756, 187.68, 1.61, -178.33, 2.48,
2757, 187.79, 1.61, -178.33, 2.48,
2758, 187.95, 1.61, -178.33, 2.48,
2759, 187.95, 1.61, -178.33, 2.48,
2760, 187.95, 1.61, -178.33, 2.48,
2761, 188.08, 1.61, -178.33, 2.48,
2762, 188.08, 1.61, -178.33, 2.48,
2763, 188.14, 1.61, -178.33, 2.48,
2764, 188.14, 1.61, -178.33, 2.48,
2765, 188.14, 1.61, -178.33, 2.48,
2766, 188.48, 1.61, -178.33, 2.48,
1, 189.56, 1.61, -178.33, 2.48,
2, 189.56, 1.61, -178.33, 2.48,
3, 189.56, 1.61, -178.33, 2.48,
4, 188.70, 1.61, -178.36, 2.48,
5, 188.70, 1.61, -178.36, 2.48,
6, 188.70, 1.61, -178.38, 2.48,
7, 188.70, 1.61, -178.38, 2.47,
8, 188.76, 1.61, -178.38, 2.47,
9, 188.76, 1.61, -178.39, 2.47,
10, 188.76, 1.61, -178.42, 2.47,
11, 188.76, 1.61, -178.43, 2.47,
12, 188.76, 1.61, -178.43, 2.47,
13, 188.76, 1.61, -178.43, 2.47,
14, 188.76, 1.61, -178.45, 2.47,
15, 188.76, 1.61, -178.49, 2.47,
16, 188.76, 1.61, -178.52, 2.46,
17, 188.81, 1.61, -178.57, 2.45,
18, 188.81, 1.61, -178.57, 2.45,
19, 188.81, 1.61, -178.60, 2.45,
20, 188.81, 1.61, -178.60, 2.45,
21, 188.81, 1.61, -178.60, 2.45,
22, 188.81, 1.61, -178.60, 2.45,
23, 188.81, 1.61, -178.60, 2.45,
24, 188.81, 1.61, -178.60, 2.45,
25, 188.81, 1.61, -178.60, 2.45,
26, 188.81, 1.61, -178.60, 2.45,
27, 188.84, 1.61, -178.61, 2.45,
28, 189.59, 1.61, -178.63, 2.45,
29, 190.36, 1.61, -178.63, 2.45,
30, 190.36, 1.61, -178.63, 2.45,
31, 190.58, 1.61, -178.63, 2.45,
32, 190.96, 1.62, -178.63, 2.45,
33, 190.96, 1.62, -178.63, 2.45,
34, 192.25, 1.62, -178.63, 2.45,
35, 192.64, 1.62, -178.64, 2.45,
36, 192.64, 1.62, -178.64, 2.45,
37, 192.64, 1.62, -178.64, 2.45,
38, 193.03, 1.62, -178.64, 2.45,
39, 193.03, 1.62, -178.64, 2.45,
40, 193.18, 1.62, -178.64, 2.45,
41, 193.18, 1.62, -178.64, 2.45,
42, 193.18, 1.62, -178.64, 2.45,
43, 193.18, 1.62, -178.64, 2.45,
44, 193.18, 1.62, -178.64, 2.45,
45, 193.18, 1.62, -178.64, 2.45,
46, 193.18, 1.62, -178.64, 2.45,
47, 193.18, 1.62, -178.64, 2.45,
